last_name, first_name,player_id,attempts,avg_hit_angle,anglesweetspotpercent,max_hit_speed,avg_hit_speed,fbld,gb,max_distance,avg_distance,avg_hr_distance,ev95plus,ev95percent,barrels,brl_percent,brl_pa
Winkler, Dan,595465,59,17.1,47.5,110.8,89.7,94.2,82.7,435,215,409,21,35.6,6,10.2,6.5
Volquez, Edinson,450172,33,14.2,39.4,110.8,93.1,96.3,91.8,422,184,402,20,60.6,3,9.1,5.9
Hardy, Blaine,543278,140,11.2,34.3,110.8,84.8,91.8,79.9,445,162,404,41,29.3,15,10.7,8.2
Melancon, Mark,453343,175,2.5,28.6,110.8,89.1,91.7,88.2,419,116,403,65,37.4,4,2.3,1.5
Alexander, Scott,518397,59,-2.1,30.5,110.8,90.3,95.3,87.2,428,128,382,22,37.3,3,5.1,3.9
McGowin, Kyle,641851,53,9.8,37.7,110.8,91.0,96.2,86.1,438,189,400,25,47.2,6,11.3,7.9
Font, Wilmer,521655,197,17.7,32.0,110.7,89.3,94.5,84.8,418,189,391,72,37.5,19,9.6,6.2
Lambert, Peter,663567,290,6.6,36.6,110.7,88.8,94.3,84.7,472,168,408,116,40.0,20,6.9,5.3
Mazza, Chris,607391,44,11.5,63.6,110.7,92.2,94.0,89.8,413,192,,26,59.1,2,4.5,3.4
Roe, Chaz,475054,121,11.5,34.7,110.7,85.9,88.1,84.9,441,160,416,35,28.9,5,4.1,2.3
Castillo, Diego,650895,158,7.6,21.5,110.7,86.9,91.0,85.4,424,134,413,50,31.6,9,5.7,3.5
De Los Santos, Enyel,660853,32,12.1,37.5,110.7,86.2,92.3,83.0,449,174,396,10,31.3,3,9.4,6.5
Buchter, Ryan,488748,107,19.1,43.9,110.7,86.6,90.8,80.2,424,212,398,33,31.7,5,4.7,2.8
Claudio, Alex,592222,178,2.6,29.2,110.7,84.5,92.7,80.5,413,130,393,53,29.8,7,3.9,2.8
Brach, Brad,542960,135,13.6,31.9,110.7,89.0,92.4,87.8,406,175,379,53,39.3,6,4.4,2.7
Barnes, Jacob,606930,90,7.7,40.0,110.7,88.5,93.1,85.1,425,166,411,33,36.7,7,7.8,5.3
Margevicius, Nick,676606,194,9.3,35.6,110.7,87.4,92.1,83.6,464,169,404,67,34.5,14,7.2,5.5
Robles, Hansel,570663,174,15.4,31.0,110.6,88.1,90.7,86.0,426,182,412,52,31.0,9,5.2,3.5
Boshers, Buddy,542953,40,15.8,22.5,110.6,87.9,90.2,89.1,412,162,385,12,30.0,3,7.5,4.5
Albers, Matt,458006,162,6.8,31.5,110.6,86.1,91.9,83.4,435,151,400,52,32.1,9,5.6,3.6
Canning, Griffin,656288,250,16.1,31.6,110.6,87.0,91.8,82.6,439,189,405,79,31.6,18,7.2,4.7
Miller, Andrew,453192,106,15.6,34.9,110.6,88.2,93.1,84.6,411,185,390,34,32.4,9,8.5,4.5
Dugger, Robert,667498,66,13.0,36.4,110.6,91.0,95.0,86.8,397,187,389,30,45.5,4,6.1,4.2
Hicks, Jordan,663855,67,-2.8,23.9,110.6,86.9,92.5,84.4,389,117,380,18,28.6,3,4.5,2.7
Sadler, Casey,594987,132,9.4,25.0,110.6,87.3,92.6,84.2,421,146,397,48,36.4,4,3.0,2.3
Otero, Dan,519096,102,3.4,33.3,110.6,89.1,91.5,87.3,416,140,384,35,34.3,8,7.8,6.7
Stumpf, Daniel,621385,89,15.7,33.7,110.5,90.3,93.6,87.2,438,200,398,41,46.1,9,10.1,6.9
Abad, Fernando,472551,27,5.9,25.9,110.5,86.8,97.9,77.7,396,171,365,11,40.7,1,3.7,2.9
Edwards Jr., Carl,605218,45,20.5,42.2,110.5,87.5,91.8,82.3,433,224,398,14,31.1,6,13.3,7.7
Wotherspoon, Matt,642226,21,13.6,52.4,110.5,86.7,88.9,83.7,385,211,380,6,28.6,2,9.5,7.7
May, Dustin,669160,83,7.8,34.9,110.5,86.8,89.3,86.9,418,159,404,31,37.3,6,7.2,5.6
Eshelman, Tom,664045,130,16.7,36.9,110.5,90.5,93.2,89.1,436,194,394,54,41.5,12,9.2,7.3
Pannone, Thomas,623381,199,19.4,36.7,110.5,89.4,93.2,86.2,444,203,401,78,39.2,21,10.6,7.1
Gott, Trevor,641627,138,12.9,32.6,110.5,88.2,93.0,86.1,434,176,424,51,37.0,9,6.5,4.2
Hembree, Heath,592390,101,26.7,42.6,110.5,89.0,91.5,87.8,440,226,411,34,33.7,9,8.9,5.4
Rodriguez, Richard,593144,178,16.0,23.6,110.5,89.6,94.4,88.6,435,172,392,68,38.6,14,7.9,5.5
Cisnero, Jose,542585,77,17.5,31.2,110.5,87.2,91.0,85.7,454,179,398,27,35.1,3,3.9,2.3
Davis, Rookie,606959,33,4.5,33.3,110.4,87.2,94.4,79.5,401,178,376,13,39.4,4,12.1,7.8
Minaya, Juan,573668,85,20.8,32.9,110.4,89.6,93.6,87.7,453,196,401,35,42.2,4,4.7,3.2
Shaw, Bryan,543766,208,7.2,32.7,110.4,90.2,92.2,89.1,456,162,404,86,41.3,15,7.2,5.1
James, Josh,657624,111,16.1,31.5,110.4,89.7,91.3,89.5,439,192,377,43,39.4,6,5.4,2.5
Houser, Adrian,605288,263,4.2,30.0,110.4,86.2,92.7,83.2,448,146,400,94,35.7,13,4.9,3.3
Munoz, Andres,662253,53,13.4,39.6,110.4,86.7,90.6,83.6,417,186,410,18,34.6,6,11.3,6.5
Shoemaker, Matt,533167,74,12.9,27.0,110.4,89.2,96.3,85.7,418,163,404,29,39.2,8,10.8,7.4
Stewart, Brock,592779,66,15.3,30.3,110.4,88.2,92.5,84.6,436,191,418,18,27.3,6,9.1,7.0
Staumont, Josh,622251,51,15.1,41.2,110.4,92.9,94.4,92.6,431,211,385,22,43.1,5,9.8,6.8
Jansen, Kenley,445276,141,18.3,34.8,110.4,84.0,89.9,78.8,435,183,408,37,26.6,10,7.1,4.4
Nogosek, Stephen,668665,26,12.6,46.2,110.3,89.5,95.7,81.6,420,205,403,8,30.8,3,11.5,8.8
Fernandez, Jose Manuel,622774,15,27.9,40.0,110.3,90.0,91.9,89.5,434,243,434,5,33.3,1,6.7,4.3
Treinen, Blake,595014,165,11.6,31.5,110.3,87.2,92.3,84.0,474,159,410,57,35.0,13,7.9,5.1
Brigham, Jeff,656257,80,19.2,32.5,110.3,89.3,92.5,87.0,440,198,399,33,41.3,9,11.3,7.1
Bummer, Aaron,607481,151,-2.6,19.2,110.3,88.5,92.5,87.5,413,108,391,56,37.1,3,2.0,1.3
Heaney, Andrew,571760,211,18.0,32.7,110.3,88.8,92.4,86.0,438,203,403,81,38.4,18,8.5,5.3
Trivino, Lou,642152,175,14.9,28.0,110.3,85.8,89.7,84.1,432,161,399,55,32.0,7,4.0,2.7
Conley, Adam,543045,185,17.3,32.4,110.2,87.6,91.8,84.6,455,179,413,69,37.3,13,7.0,4.9
Allen, Cody,592102,66,25.0,39.4,110.2,94.3,96.6,92.8,448,251,408,36,54.5,10,15.2,8.6
Kinley, Tyler,641755,125,15.3,35.2,110.2,87.6,91.8,85.0,400,173,387,42,33.6,6,4.8,3.0
Baez, Pedro,520980,162,20.7,27.2,110.2,87.1,91.5,83.6,402,193,385,44,27.7,5,3.1,2.0
Lively, Ben,594902,5,13.7,80.0,110.2,88.0,89.2,82.9,401,279,401,2,40.0,1,20.0,16.7
Zimmer, Kyle,622092,51,10.7,43.1,110.2,85.2,90.0,81.4,390,168,374,19,37.3,4,7.8,4.9
Santana, Ervin,429722,53,19.0,34.0,110.2,89.2,95.5,84.7,423,212,408,21,39.6,11,20.8,17.2
Feierabend, Ryan,456387,24,13.4,37.5,110.1,87.6,88.9,86.0,399,171,398,8,33.3,1,4.2,3.4
Sobotka, Chad,656977,70,11.7,31.4,110.1,90.1,92.6,89.6,419,175,408,22,31.4,5,7.1,3.9
Liriano, Francisco,434538,185,10.1,29.7,110.1,85.2,91.1,80.6,454,154,398,56,30.4,10,5.4,3.6
Anderson, Tyler,542881,72,10.2,43.1,110.1,87.6,91.7,83.1,442,193,424,26,36.1,10,13.9,9.4
Springs, Jeffrey,605488,85,20.9,45.9,110.0,88.2,90.0,85.8,404,223,385,32,37.6,4,4.7,3.0
Hader, Josh,623352,109,27.5,33.9,110.0,90.7,94.2,90.3,432,227,406,44,42.7,14,12.8,5.6
Alzolay, Adbert,640470,37,18.1,32.4,110.0,87.9,94.1,84.9,413,210,392,14,37.8,4,10.8,6.7
Hernandez, Elieser,622694,224,19.8,30.4,110.0,85.8,92.6,78.9,424,193,394,72,32.1,21,9.4,6.3
Bleier, Richard,542947,162,2.4,30.2,110.0,88.8,93.3,86.9,427,127,400,65,40.1,5,3.1,2.6
Fulmer, Carson,608334,67,11.9,34.3,110.0,87.9,91.8,85.1,413,164,381,26,38.8,3,4.5,2.8
Feliz, Michael,593140,123,16.7,30.9,110.0,86.8,90.3,83.9,415,174,398,41,33.3,12,9.8,5.7
DuRapau, Montana,657566,57,16.0,45.6,110.0,91.4,92.9,90.0,408,194,400,22,39.3,4,7.0,4.4
Puk, A.J.,640462,12,19.4,0.0,110.0,88.1,98.6,90.5,360,151,360,4,33.3,0,0.0,0.0
Ross, Joe,605452,175,8.8,37.1,110.0,87.3,93.1,82.6,435,170,409,65,37.1,13,7.4,5.1
Kennedy, Ian,453178,160,12.5,30.0,109.9,87.2,92.4,84.1,423,166,395,53,33.3,10,6.3,4.1
Mayers, Mike,594577,55,22.9,45.5,109.9,90.2,92.9,89.6,408,214,391,22,43.1,5,9.1,6.2
Barrett, Jake,545332,13,31.6,53.8,109.9,90.4,91.8,82.7,436,259,418,4,30.8,2,15.4,10.5
Manaea, Sean,640455,23,28.8,34.8,109.9,89.1,93.2,89.1,406,217,406,8,34.8,2,8.7,4.7
Fernandez, Junior,658551,16,3.0,50.0,109.9,92.3,87.6,98.4,341,135,,8,50.0,0,0.0,0.0
Robertson, Daniel,621002,3,-1.9,0.0,109.9,100.1,,100.1,118,64,,2,66.7,0,0.0,0.0
Bashlor, Tyler,641341,60,18.1,30.0,109.9,89.7,94.8,84.0,419,214,406,24,44.4,6,10.0,6.7
Diaz, Yennsy,660546,3,11.7,0.0,109.9,96.8,103.8,82.9,285,230,,2,66.7,0,0.0,0.0
Dobnak, Randy,677976,39,5.2,25.6,109.9,86.7,89.4,86.7,357,105,,17,43.6,0,0.0,0.0
Anderson, Justin,605121,106,17.5,33.0,109.8,87.2,92.9,82.4,432,187,396,33,32.0,9,8.5,4.7
Stephenson, Robert,596112,136,17.3,33.8,109.8,86.5,91.3,81.3,420,189,391,36,26.7,8,5.9,3.4
Escobar, Luis,650813,22,8.9,36.4,109.8,88.2,91.5,87.9,413,180,413,10,45.5,1,4.5,3.4
Verlander, Justin,434378,449,18.8,31.4,109.8,87.4,92.1,83.2,436,194,390,141,33.4,36,8.0,4.8
Osuna, Roberto,532077,149,14.4,39.6,109.8,86.2,91.6,80.4,417,189,395,43,30.1,10,6.7,4.5
Banda, Anthony,607455,6,30.3,66.7,109.8,95.1,98.1,,366,306,,3,50.0,2,33.3,33.3
Alvarado, Jose,621237,80,3.7,33.8,109.8,87.4,94.7,81.4,412,169,405,27,33.8,4,5.0,2.7
Anderson, Cody,594736,28,21.7,39.3,109.8,86.5,90.4,83.3,392,209,392,10,35.7,3,10.7,6.5
Duke, Zach,435043,68,6.2,33.8,109.8,88.3,95.2,84.3,406,166,397,27,42.2,4,5.9,3.8
Perdomo, Luis,606131,189,4.8,27.0,109.8,90.3,93.8,88.0,430,149,402,85,45.0,7,3.7,2.7
Dunn, Mike,445197,54,16.3,31.5,109.7,86.2,93.5,78.0,459,191,415,19,35.2,5,9.3,6.7
Peralta, Freddy,642547,218,17.7,38.1,109.7,89.1,94.6,83.8,462,194,398,87,39.9,22,10.1,6.1
McRae, Alex,656725,69,15.8,42.0,109.7,89.2,95.9,83.2,436,203,397,27,44.3,8,11.6,8.2
Gagnon, Drew,543193,86,16.3,33.7,109.7,87.7,95.2,83.4,421,184,395,29,35.8,11,12.8,9.9
Hart, Donnie,643354,22,-5.4,13.6,109.7,85.8,97.9,81.2,379,101,,8,36.4,2,9.1,6.9
Dominguez, Seranthony,622554,68,5.6,32.4,109.7,84.7,89.7,82.3,400,147,391,21,30.9,3,4.4,2.7
McKay, Brendan,656713,111,16.5,36.0,109.7,89.5,92.9,87.9,414,195,385,46,41.4,13,11.7,7.6
Rosenthal, Trevor,572096,38,9.6,34.2,109.6,85.4,91.3,82.9,364,161,,13,34.2,2,5.3,2.4
Zeuch, T.J.,643615,28,5.5,42.9,109.6,94.7,99.6,91.1,381,148,381,17,60.7,3,10.7,7.9
Buttrey, Ty,621142,175,14.4,37.1,109.6,89.6,91.4,89.4,446,173,410,68,39.5,9,5.1,3.2
Chargois, JT,608638,53,6.0,34.0,109.6,89.1,93.3,85.9,406,177,400,19,35.8,5,9.4,5.7
Jeffress, Jeremy,502026,157,7.6,33.8,109.6,86.2,90.2,83.5,439,157,418,56,36.4,9,5.7,4.0
Musgrave, Harrison,643466,28,24.8,50.0,109.6,88.8,93.1,83.4,410,201,,11,39.3,1,3.6,2.1
Anderson, Nick,623433,120,21.4,40.8,109.6,90.1,93.6,89.7,428,220,399,51,42.5,10,8.3,4.2
Blach, Ty,621389,102,15.4,46.1,109.5,90.2,93.3,87.7,438,199,403,43,42.6,7,6.9,5.0
Yates, Kirby,489446,117,10.2,31.6,109.5,86.6,91.7,82.1,433,164,403,42,35.9,5,4.3,2.1
Quijada, Jose,650671,62,17.5,40.3,109.5,89.5,95.3,87.7,430,204,387,32,51.6,9,14.5,7.0
Farrell, Luke,608652,13,29.6,30.8,109.5,85.6,94.8,74.8,417,248,389,3,23.1,2,15.4,9.5
Romano, Sal,607219,32,13.2,40.6,109.4,90.3,89.4,91.6,406,187,395,10,31.3,2,6.3,4.8
Ramirez, Yefry,606162,58,7.5,34.5,109.4,87.6,92.5,83.8,412,159,385,19,32.8,4,6.9,4.4
Salazar, Danny,517593,12,13.2,33.3,109.4,87.5,91.3,82.3,418,214,410,5,41.7,2,16.7,11.8
Perez, Oliver,424144,100,10.2,35.0,109.4,86.3,90.6,82.5,429,173,380,30,30.0,4,4.0,2.5
Noesi, Hector,456051,74,18.6,32.4,109.4,89.2,92.9,86.3,427,207,397,31,41.9,7,9.5,6.6
Vieira, Thyago,600986,24,12.7,41.7,109.4,87.6,90.8,82.2,390,214,,7,29.2,2,8.3,5.4
Moore, Dylan,664238,8,15.8,37.5,109.4,98.0,101.7,91.9,341,167,,6,75.0,0,0.0,0.0
Shafer, Justin,596101,95,17.8,34.7,109.4,88.7,94.9,83.3,432,187,390,33,34.7,6,6.3,4.0
Kelley, Trevor,665001,11,28.8,54.5,109.4,93.6,98.3,83.1,377,258,,7,63.6,0,0.0,0.0
Allen, Logan,663531,95,2.7,35.8,109.4,91.6,96.6,87.2,440,154,409,49,52.1,6,6.3,4.7
Harvey, Joe,642840,32,10.1,25.0,109.4,90.3,91.5,89.9,385,152,385,16,50.0,2,6.3,3.8
Urquidy, Jose,664353,88,13.4,35.2,109.3,86.4,93.1,79.3,423,191,390,27,30.7,11,12.5,9.4
Civale, Aaron,650644,133,15.8,32.3,109.3,86.3,89.0,85.0,401,169,396,41,30.8,1,0.8,0.5
Smith, Josh A.,595001,93,14.6,44.1,109.2,88.5,94.4,80.8,455,204,407,36,38.7,10,10.8,7.7
Holmes, Clay,605280,124,0.4,29.8,109.2,87.9,93.9,84.5,422,137,414,47,39.2,7,5.6,3.3
Petricka, Jake,502593,27,6.2,33.3,109.2,88.6,96.5,81.3,338,149,,9,33.3,0,0.0,0.0
Wilkerson, Aaron,658792,60,18.1,30.0,109.2,86.4,92.3,81.7,415,185,381,17,28.3,1,1.7,1.3
Ginkel, Kevin,656464,38,16.8,42.1,109.2,89.0,92.1,86.2,407,186,407,13,34.2,1,2.6,1.5
Bolanos, Ronald,671790,34,11.8,35.3,109.2,88.6,93.3,84.1,381,176,365,15,44.1,2,5.9,4.1
Owings, Chris,572008,11,26.5,54.5,109.2,95.7,100.4,79.4,456,259,413,7,63.6,2,18.2,16.7
Burke, Brock,656271,73,4.7,28.8,109.2,84.2,93.0,79.5,435,147,418,20,27.4,4,5.5,4.2
Romano, Jordan,605447,15,18.7,13.3,109.2,86.5,87.5,91.0,417,124,410,4,26.7,2,13.3,5.1
Cessa, Luis,570666,220,11.0,30.9,109.1,88.0,91.2,85.9,425,161,383,74,33.8,11,5.0,3.5
Rodriguez, Jefry,622446,139,8.8,32.4,109.1,90.2,94.5,87.8,429,166,393,61,43.9,10,7.2,5.3
Young, Alex,622065,189,11.1,27.5,109.1,86.9,91.3,84.0,429,160,407,60,31.7,12,6.3,4.5
Carasiti, Matt,571539,28,10.4,25.0,109.1,89.7,87.4,92.6,434,153,398,10,35.7,2,7.1,4.7
Sewald, Paul,623149,41,25.6,46.3,109.1,89.1,91.8,80.9,464,255,443,17,41.5,4,9.8,6.5
Ponce de Leon, Daniel,594965,116,14.7,25.0,109.1,88.0,91.1,87.4,422,163,406,32,27.8,7,6.0,3.7
Suter, Brent,608718,18,-2.6,11.1,109.1,83.8,93.9,81.0,403,89,403,5,27.8,1,5.6,4.3
Hildenberger, Trevor,657610,53,12.4,43.4,109.0,90.9,91.8,91.6,384,179,363,23,43.4,2,3.8,2.7
Garrett, Amir,607237,120,5.2,26.7,109.0,87.1,91.9,83.9,408,150,378,38,32.2,6,5.0,2.6
Shawaryn, Mike,642067,41,24.0,36.6,109.0,91.9,94.8,88.5,409,212,395,16,39.0,7,17.1,9.1
Sborz, Josh,622250,19,17.4,42.1,109.0,92.1,93.0,92.2,432,194,432,6,31.6,1,5.3,4.2
Markel, Parker,571917,53,17.4,39.6,109.0,89.9,95.2,83.6,444,206,402,19,35.8,5,9.4,6.0
Lakins, Travis,664042,57,10.6,36.8,108.9,88.9,92.3,85.6,393,179,,23,40.4,5,8.8,6.3
Bowman, Matt,621199,77,7.5,28.6,108.9,84.6,85.8,84.5,382,137,378,21,28.0,1,1.3,0.9
Quinn, Roman,596451,15,13.7,46.7,108.9,93.8,94.6,94.9,318,156,,9,60.0,1,6.7,5.3
Ramirez, Neil,519166,73,28.1,31.5,108.9,88.2,91.1,87.7,438,225,406,22,30.1,7,9.6,6.3
Bautista, Gerson,639373,33,14.8,39.4,108.8,90.8,92.1,89.2,396,186,376,14,42.4,3,9.1,6.1
Hearn, Taylor,621368,4,13.8,50.0,108.8,92.3,95.7,88.9,279,167,,2,50.0,1,25.0,12.5
Crick, Kyle,605195,123,13.6,25.2,108.7,85.6,92.2,79.9,433,173,398,36,29.3,8,6.5,3.5
Moore, Andrew,621058,17,26.0,29.4,108.7,95.4,96.6,99.6,427,244,380,7,41.2,1,5.9,5.0
Rosario, Randy,600968,34,0.0,29.4,108.7,92.2,95.8,89.8,416,146,396,12,35.3,3,8.8,6.1
Carpenter, David,502304,13,3.1,30.8,108.7,98.2,101.4,94.5,360,129,,8,61.5,1,7.7,5.3
Murphy, John Ryan,571974,19,30.5,57.9,108.7,88.5,94.5,72.8,415,239,402,8,42.1,4,21.1,18.2
Tarpley, Stephen,605501,59,13.1,42.4,108.7,90.1,94.8,84.8,409,174,371,27,45.8,6,10.2,6.1
Wieck, Brad,623364,74,18.6,41.9,108.6,91.4,93.5,91.3,423,213,392,33,44.6,7,9.5,5.8
Romine, Austin,519222,7,24.1,71.4,108.5,98.0,96.2,108.5,404,268,398,6,85.7,1,14.3,14.3
Rogers, Josh,642028,54,22.2,37.0,108.5,92.6,94.9,90.0,422,244,384,27,50.0,8,14.8,11.6
Valdez, Phillips,570488,46,1.2,28.3,108.5,87.9,92.6,84.0,427,156,384,15,32.6,2,4.3,2.7
Ellis, Chris,595939,4,22.2,25.0,108.5,88.5,90.7,92.5,143,108,,1,25.0,0,0.0,0.0
Lail, Brady,621078,7,2.6,28.6,108.4,84.2,87.0,84.8,384,138,384,3,42.9,1,14.3,10.0
Rosscup, Zac,573127,49,2.9,24.5,108.4,85.4,89.6,82.6,392,137,389,15,32.6,3,6.1,3.2
Gsellman, Robert,607229,188,11.8,29.8,108.4,85.3,89.8,81.9,424,153,391,58,31.2,7,3.7,2.5
Brice, Austin,592169,128,13.6,34.4,108.4,88.0,91.9,86.3,412,168,384,46,35.9,7,5.5,3.5
Jewell, Jake,657228,57,-0.3,24.6,108.4,88.9,97.6,84.9,430,133,405,24,42.1,8,14.0,9.2
Wright, Steven,453214,23,12.8,43.5,108.4,90.6,95.8,85.6,433,233,414,8,34.8,2,8.7,6.1
Hale, David,571735,124,9.1,29.8,108.3,86.2,90.3,83.6,418,146,409,33,26.6,3,2.4,2.0
Diekman, Jake,518617,136,7.9,34.6,108.3,87.6,93.2,84.9,423,145,417,45,33.3,6,4.4,2.3
Hall, Matt,664180,47,12.6,38.3,108.3,87.2,94.2,82.9,422,197,392,15,31.9,6,12.8,7.5
Araujo, Pedro,606478,3,-1.0,33.3,108.3,100.7,106.8,88.6,426,185,426,2,66.7,1,33.3,25.0
Garton, Ryan,623439,12,19.3,41.7,108.3,91.8,98.1,79.2,449,259,423,7,58.3,2,16.7,14.3
Adams, Austin,542866,53,16.0,32.1,108.3,91.7,97.1,87.7,441,198,402,25,47.2,5,9.4,6.3
Oswalt, Corey,621261,23,13.6,34.8,108.2,86.5,90.3,80.6,418,167,418,6,26.1,2,8.7,5.9
Ford, Mike,645801,11,24.9,18.2,108.2,91.4,96.1,92.5,397,236,378,4,36.4,1,9.1,8.3
Harvey, Hunter,640451,9,-2.2,33.3,108.2,90.7,93.3,89.4,425,138,425,3,33.3,1,11.1,4.3
Menez, Conner,669214,35,24.8,37.1,108.2,85.4,88.0,82.4,428,223,405,9,25.7,5,14.3,8.1
Coonrod, Sam,656322,59,6.8,23.7,108.2,87.8,93.3,86.3,430,120,430,20,35.1,3,5.1,3.4
Neshek, Pat,450212,68,14.4,30.9,108.1,87.1,92.1,81.5,410,177,399,23,33.8,6,8.8,7.7
Tuivailala, Sam,592815,44,20.6,25.0,108.1,87.2,89.4,88.4,388,184,,16,36.4,3,6.8,4.3
Hill, Tim,657612,84,0.7,26.2,108.1,86.3,93.9,83.8,425,134,404,29,34.5,5,6.0,3.9
Ramirez, JC,500724,28,3.1,35.7,108.1,90.1,97.8,82.4,433,155,433,13,46.4,1,3.6,2.9
Hunter, Tommy,488984,13,18.2,23.1,108.1,81.6,75.4,95.4,305,161,,2,15.4,0,0.0,0.0
Blazek, Michael,518468,21,28.4,33.3,108.0,91.0,95.8,83.3,441,239,441,7,33.3,2,9.5,7.7
Alaniz, R.J.,595798,41,13.6,31.7,108.0,91.0,91.0,92.8,433,157,410,21,51.2,3,7.3,5.4
Lorenzen, Michael,547179,212,10.1,33.0,108.0,84.8,89.6,81.2,426,167,383,64,31.1,7,3.3,2.2
Smith, Will,519293,131,13.3,32.8,108.0,88.7,91.3,87.2,467,168,406,52,39.7,9,6.9,3.8
Guilbeau, Taylor,607555,27,0.0,18.5,108.0,86.7,91.0,87.1,409,108,409,9,33.3,1,3.7,2.8
Flexen, Chris,623167,47,18.9,38.3,108.0,89.6,92.3,86.6,399,198,375,22,46.8,3,6.4,4.3
Kelley, Shawn,518875,130,17.8,42.3,107.9,87.6,92.5,81.0,453,214,405,44,33.8,14,10.8,7.9
Federowicz, Tim,543148,6,32.6,50.0,107.9,90.5,97.5,91.7,341,206,,1,20.0,2,33.3,33.3
Johnson, DJ,597113,50,12.7,36.0,107.9,90.9,94.8,88.5,426,157,,21,42.0,3,6.0,3.4
Neverauskas, Dovydas,596720,34,11.9,44.1,107.9,92.7,95.4,89.9,417,220,416,17,50.0,4,11.8,7.5
Bass, Anthony,542914,112,5.6,26.8,107.9,87.8,92.1,85.4,432,140,399,41,36.9,6,5.4,3.6
Mathis, Jeff,425772,8,19.7,25.0,107.8,90.8,98.0,75.8,404,186,404,4,50.0,2,25.0,22.2
Blevins, Jerry,460283,73,17.3,45.2,107.8,87.4,92.0,80.1,401,212,394,29,39.7,8,11.0,6.5
Poche, Colin,621363,92,28.4,33.7,107.8,88.7,92.5,85.3,416,238,394,31,34.1,7,7.6,4.0
Stashak, Cody,664054,62,22.1,45.2,107.7,88.5,92.4,82.7,406,227,384,21,33.9,8,12.9,10.3
Rodriguez, Jose,642578,32,14.2,34.4,107.7,86.9,89.3,87.0,400,182,389,7,21.9,3,9.4,6.8
Black, Ray,605143,28,18.6,32.1,107.6,89.6,92.0,89.8,430,215,394,12,42.9,2,7.1,4.5
Melville, Tim,543532,56,15.9,33.9,107.6,88.6,93.7,84.7,426,199,393,17,30.9,5,8.9,5.9
Culberson, Charlie,518586,7,28.2,57.1,107.5,92.6,95.9,88.6,384,264,,3,42.9,1,14.3,10.0
Peterson, Tim,623402,24,25.6,37.5,107.5,88.1,89.7,89.0,422,170,422,6,25.0,1,4.2,2.9
Clase, Emmanuel,661403,48,3.6,27.1,107.5,85.0,89.2,82.3,388,124,388,16,33.3,1,2.1,1.4
Gregerson, Luke,502381,24,6.2,37.5,107.5,90.3,92.6,90.4,349,157,,8,33.3,0,0.0,0.0
Maples, Dillon,596027,19,-0.5,26.3,107.4,85.4,86.3,85.1,452,125,434,7,36.8,2,10.5,4.4
Walsh, Jared,665120,12,-9.0,16.7,107.4,86.0,89.2,85.4,344,82,,3,25.0,0,0.0,0.0
Maton, Phil,664208,111,10.5,36.9,107.4,85.8,89.9,82.3,400,161,379,32,28.8,6,5.4,3.9
Marvel, James,621086,17,5.2,41.2,107.4,87.6,92.0,84.6,351,141,,5,29.4,0,0.0,0.0
Murphy, Tom,608596,8,22.6,25.0,107.4,95.6,96.2,93.8,386,237,,4,50.0,1,12.5,9.1
Collins, Tim,525768,31,14.3,51.6,107.3,86.3,90.6,79.4,386,195,359,7,22.6,2,6.5,5.3
Reyes, Gerardo,622103,44,10.6,29.5,107.3,87.1,89.6,85.6,433,180,406,12,27.9,3,6.8,3.7
Morgan, Adam,605388,78,14.7,34.6,107.3,88.0,93.1,85.2,399,186,378,25,32.1,3,3.8,2.5
Wendelken, J.B.,605525,74,21.7,25.7,107.3,86.1,91.4,79.4,413,188,399,23,32.9,2,2.7,1.8
Thorpe, Lewis,626929,54,14.6,46.3,107.2,87.2,91.2,83.7,403,186,403,16,29.6,3,5.6,3.8
Webster, Allen,543903,37,1.0,32.4,107.2,89.5,98.1,85.9,403,167,385,16,43.2,4,10.8,7.7
Festa, Matt,670036,65,15.4,32.3,107.2,87.2,92.5,83.8,415,177,409,23,39.0,7,10.8,6.9
Boxberger, Brad,502202,77,14.6,35.1,107.2,85.3,88.6,81.8,404,179,382,26,33.8,6,7.8,4.9
Jerez, Williams,605301,19,9.7,31.6,107.2,90.1,97.6,85.2,427,158,427,10,52.6,3,15.8,10.3
Torres, Carlos,448614,19,11.8,47.4,107.2,87.8,90.8,86.5,391,179,391,4,21.1,2,10.5,6.9
Goody, Nick,580792,92,26.6,28.3,107.1,85.8,89.9,83.4,398,198,380,28,30.4,2,2.2,1.3
Duplantier, Jon,641541,79,12.3,30.4,107.1,88.7,94.2,84.3,412,170,384,32,40.5,7,8.9,5.6
Faria, Jake,607188,48,13.6,50.0,107.1,87.8,93.2,83.1,396,185,386,20,41.7,5,10.4,7.0
De Jong, Chase,608328,6,32.4,16.7,107.1,88.7,91.1,95.1,397,180,397,2,33.3,1,16.7,11.1
Bergen, Travis,664157,57,15.5,35.1,107.1,90.9,94.7,87.4,406,195,375,26,45.6,7,12.3,8.2
Rusin, Chris,543734,8,18.0,75.0,107.0,88.8,89.6,82.9,436,278,436,4,50.0,2,25.0,22.2
Vizcaino, Arodys,527055,8,21.5,50.0,107.0,88.2,99.2,90.3,439,250,439,4,50.0,1,12.5,5.9
Guerra, Javy,642770,9,21.9,55.6,107.0,96.1,100.8,86.7,445,290,421,5,55.6,3,33.3,25.0
